id_gminy,id,siedziba 
2311,25484,"Świetlica Wiejska, ul. Kórnicka 8A, 62-022 Świątniki"
2311,25485,"Centrum Kształcenia, ul. Powstańców Wielkopolskich 3, 62-053 Nowinki"
2311,25486,"Szkoła Podstawowa, ul. Szkolna 19, 62-053 Pecna"
2311,25487,"Szkoła Podstawowa, ul. Wiejska 43, 62-050 Krosinko"
2311,25488,"Zespół Szkół, ul. Główna 43, 62-050 Krosno"
2311,25489,"Świetlica Wiejska, ul. Piaskowa 6, 62-050 Krosno"
2311,25490,"Przedszkole nr 4, ul. Kasprowicza 28, 62-050 Mosina"
2311,25491,"Zespół Szkół, ul. Krasickiego 16, 62-050 Mosina"
2311,25492,"Mosiński Ośrodek Kultury, ul. Dworcowa 4, 62-050 Mosina"
2311,25493,"Przedszkole Nr 2, ul. Budzyńska 12, 62-050 Mosina"
2311,25494,"Specjalny Ośrodek Szkolno – Wychowawczy, ul. Kościelna 2, 62-050 Mosina"
2311,25495,"Szkoła Podstawowa nr 1, ul. Szkolna 1, 62-050 Mosina"
2311,25496,"Zespół Szkół im. Adama Wodziczki, ul. Topolowa 2, 62-050 Mosina"
2311,25498,"Szkoła Podstawowa nr 2, ul. Sowiniecka 75, 62-050 Mosina"
2311,25499,"Klub Rolnika, Sowinki 1C, 62-050 Sowinki"
2311,25500,"Szpital w Ludwikowie, Ludwikowo Leśna 1, 62-050 Mosina"
2312,25501,"Świetlica wiejska, Mściszewo 31, 62-095 Murowana Goślina"
2312,25502,"Szkoła Podstawowa, Białężyn 11, 62-095 Murowana Goślina"
2312,25503,"Szkoła Podstawowa, Długa Goślina 22, 62-095 Murowana Goślina"
2312,25504,"Świetlica wiejska, Rakownia ul. Goślińska 56/3, 62-095 Murowana Goślina"
2312,25505,"Przedszkole """"Leśne Skrzaty"""", Przebędowo 1, 62-095 Murowana Goślina"
2312,25506,"Szkoła Podstawowa, Łopuchowo 15, 62-095 Murowana Goślina"
2312,25507,"Świetlica wiejska, Boduszewo 19B, 62-095 Murowana Goślina"
2312,25508,"Szkoła Podstawowa nr 1, ul. Mściszewska 10, 62-095 Murowana Goślina"
2312,25509,"Biblioteka Publiczna, ul. Poznańska 16, 62-095 Murowana Goślina"
2312,25510,"Przedszkole """"Słoneczko"""", ul. Leśna 9, 62-095 Murowana Goślina"
2312,25512,"Szkoła Podstawowa nr 2, ul. Generała Tadeusza Kutrzeby 3, 62-095 Murowana Goślina"
2313,25513,"Zespół Szkół im. Konstytucji 3 Maja Pobiedziska Letnisko, ul. Gajowa 22, 62-010 Pobiedziska"
2313,25514,"Urząd Miasta i Gminy Pobiedziska, ul. Kościuszki 4, 62-010 Pobiedziska"
2313,25515,"Remiza OSP, ul. Tysiąclecia 18, 62-010 Pobiedziska"
2313,25516,"Szkoła Podstawowa im. Kazimierza Odnowiciela w Pobiedziskach, ul. Kostrzyńska 23, 62-010 Pobiedziska"
2313,25517,"Przedszkole """"Wesołe Skrzaty"""" w Pobiedziskach, ul. Różana 4, 62-010 Pobiedziska"
2313,25518,"Pobiedziski Ośrodek Kultury, ul. Kostrzyńska 21, 62-010 Pobiedziska"
2313,25519,"Świetlica Wiejska w Stęszewku, Stęszewko Wiejska 3a, 62-010 Pobiedziska"
2313,25520,"Centrum Integracji Społecznej, Łagiewniki 5, 62-010 Pobiedziska"
2313,25521,"Szkoła Podstawowa im. Maksymiliana Jackowskiego we Wronczynie, Wronczyn 1a, 62-010 Pobiedziska"
2313,25522,"Szkoła Podstawowa im. Królowej Jadwigi, Jerzykowo ul. Spokojna 3, 62-007 Biskupice"
2313,25523,"Zespół Szkoła Podstawowa i Przedszkole im. Bolesława Chrobrego w Biskupicach, ul. Szkolna 2, 62-007 Biskupice"
2313,25524,"Oddział Zewnętrzny w Pobiedziskach Zakładu Karnego w Gębarzewie, ul. Władysława Jagiełły 34, 62-010 Pobiedziska"
2314,25526,"Szkoła Podstawowa, im. Jana Brzechwy, ul. Szkolna 3c, 62-090 Rokietnica"
2314,25527,"Szkoła Podstawowa, im. Jana Brzechwy, ul. Trakt Napoleoński 16, 62-090 Rokietnica"
2314,25528,"Klub Sołecki w Cerekwicy, Cerekwica ul. Szamotulska 7, 62-090 Rokietnica"
2314,25529,"Świetlica wiejska, Krzyszkowo ul. Koszycy 107, 62-090 Rokietnica"
2314,25530,"Świetlica wiejska, Żydowo Rostworowska 5, 62-090 Rokietnica"
2314,25531,"Świetlica Wiejska (budynek Remizy Strażackiej), Napachanie ul. Poznańska, 62-090 Rokietnica"
2314,25532,"PUK Sp. z o. o., Bytkowo Topolowa 6, 62-090 Rokietnica"
2315,25533,"Budynek oświatowy-Przedszkole, ul. Korczaka 2, 62-060 Stęszew"
2315,25534,"Hala widowiskowo-sportowa, ul. Poznańska 22A, 62-060 Stęszew"
2315,25535,"Szkoła Podstawowa, ul. Szkolna 1, 62-060 Stęszew"
2315,25536,"Szkoła Podstawowa, ul. Poznańska 25, 62-060 Stęszew"
2315,25537,"Budynek byłej szkoły, Łódź ul. Szkolna 24, 62-060 Stęszew"
2315,25538,"Szkoła Podstawowa, Modrze ul. Kościuszki 14, 62-060 Stęszew"
2315,25539,"Świetlica Wiejska, Strykowo ul. Bukowska 2, 62-060 Stęszew"
2315,25540,"Szkoła Podstawowa, Jeziorki ul. Pocztowa 12, 62-060 Stęszew"
2316,25541,"Dom Osiedlowy, ul. Zjednoczenia 4, 62-003 Biedrusko"
2316,25542,"Zespół Szkół im. Ojca Mariana Żelazka, ul. Szkolna 3, 62-001 Chludowo"
2316,25543,"Remiza Ochotniczej Straży Pożarnej, ul. Wojciecha Bogusławskiego 36, 62-002 Suchy Las"
2316,25544,"Szkoła Podstawowa im. Wojciecha Bogusławskiego, ul. Szkolna 15, 62-002 Suchy Las"
2316,25545,"Szkoła Podstawowa nr 2 im. Jana Pawła II, ul. Poziomkowa 11, 62-002 Suchy Las"
2316,25546,"Świetlica osiedlowa, Złotniki Plac Grzybowy 16, 62-002 Suchy Las"
2316,25547,"Świetlica osiedlowa, Złotniki ul. Żukowa 14, 62-002 Suchy Las"
2316,25548,"Świetlica wiejska, Golęczewo ul. Dworcowa 61A, 62-001 Chludowo"
2317,25552,"Szkoła Podstawowa nr 5, os. Mielżyńskiego 3a, 62-020 Swarzędz"
2317,25553,"Ośrodek Kultury, ul. Poznańska 14, 62-020 Swarzędz"
2317,25555,"Szkoła Podstawowa nr 2, ul. Polna 21, 62-020 Swarzędz"
2317,25556,"Cech Stolarzy, ul. Wrzesińska 41, 62-020 Swarzędz"
2317,25557,"Szkoła Podstawowa nr 1, ul. Zamkowa 20, 62-020 Swarzędz"
2317,25559,"Szkoła Podstawowa Nr 3, os. Czwartaków 1, 62-020 Swarzędz"
2317,25561,"Szkoła Podstawowa Nr 4, os. Kościuszkowców 4, 62-020 Swarzędz"
2317,25562,"Przedszkole nr 2, os. Czwartaków 8, 62-020 Swarzędz"
2317,25563,"Świetlica Wiejska, Jasin ul. Wrzesińska 152, 62-020 Swarzędz"
2317,25564,"Szkoła Podstawowa Nr 1, ul. Zamkowa 20, 62-020 Swarzędz"
2317,25565,"Szkoła Podstawowa nr 1 w Zalasewie, Zalasewo ul. Planetarna 7, 62-020 Swarzędz"
2317,25566,"Szkoła Podstawowa nr 2 w Zalasewie, Zalasewo ul. Jana Heweliusza 26, 62-020 Swarzędz"
2317,25567,"Szkoła Podstawowa, Wierzonka ul. Karłowicka 3, 62-006 Kobylnica"
2317,25568,"Szkoła Podstawowa, ul. Szkolna 16, 62-021 Paczkowo"
2317,25569,"Świetlica Wiejska, Gruszczyn ul. Swarzędzka 40, 62-006 Kobylnica"
2317,25570,"Szkoła Podstawowa, ul. Poznańska 50, 62-006 Kobylnica"
2317,25571,"Świetlica Wiejska, Bogucin ul. Wrzosowa 81, 62-006 Kobylnica"
2317,25572,"Szkoła Podstawowa Nr 2, Zalasewo ul. Jana Heweliusza 26, 62-020 Swarzędz"
2318,25580,"Szkoła Podstawowa nr 1 im. Jana Pawła II, ul. Szkolna 5, 62-080 Tarnowo Podgórne"
2318,25574,"Świetlica Wiejska, Lusowo ul. Ogrodowa 13, 62-080 Tarnowo Podgórne"
2318,25581,"Hala Sportowa OSiR, ul. Kościelna 46/48, 62-081 Przeźmierowo"
2318,25576,"Świetlica Wiejska, Jankowice ul. Wiśniowa 2a, 62-080 Tarnowo Podgórne"
2318,25582,"Szkoła Podstawowa im. Polskich Noblistów, Baranowo ul. Wypoczynkowa 93, 62-081 Przeźmierowo"
2318,25579,"GOK SEZAM, ul. Ogrodowa 14, 62-080 Tarnowo Podgórne"
2318,25583,"Świetlica Wiejska, Batorowo Stefana Batorego 67, 62-080 Tarnowo Podgórne"
2318,25585,"Szkoła Podstawowa, Lusówko ul. Dopiewska 5, 62-080 Tarnowo Podgórne"
2318,25586,"Świetlica Wiejska, Sady ul. Poprzeczna 3, 62-080 Tarnowo Podgórne"
2319,25588,"Szkoła Podstawowa nr 1, ul. Józefa Poniatowskiego 16, 62-030 Luboń"
2319,25600,"Szkoła Podstawowa nr 5, ul. Hugona Kołłątaja 1, 62-030 Luboń"
2319,25594,"Szkoła Podstawowa nr 2, ul. Żabikowska 40, 62-030 Luboń"
2319,25592,"Świetlica SM, ul. Żabikowska 62, 62-030 Luboń"
2319,25596,"Zespół Szkół w Luboniu, ul. Armii Poznań 27, 62-030 Luboń"
2319,25595,"Biblioteka Miejska, ul. Żabikowska 42, 62-030 Luboń"
2319,25597,"Dzienny Dom """"Senior-Wigor"""", ul. Romana Maya 1b, 62-030 Luboń"
2319,25598,"Ośrodek Kultury, ul. Jana III Sobieskiego 97, 62-030 Luboń"
2319,25599,"Szkoła Podstawowa nr 4, ul. 1 Maja 10, 62-030 Luboń"
2320,25603,"Szkoła Podstawowa nr 1, ul. Wysoka 1, 62-040 Puszczykowo"
2320,25606,"Szkoła Podstawowa nr 2, ul. Kasprowicza 1, 62-040 Puszczykowo"
2320,25607,"Szpital w Puszczykowie im. prof. Stefana Tytusa Dąbrowskiego S. A., Kraszewskiego 11, 62-040 Puszczykowo"
2321,25609,"Szkoła Podstawowa, ul. Lipowa 2 Budynek C, 63-940 Bojanowo"
2321,25610,"Szkoła Podstawowa, ul. Lipowa 2 Budynek B, 63-940 Bojanowo"
2321,25611,"Szkoła Podstawowa, Golina Wielka 65A, 63-940 Bojanowo"
2321,25612,"Świetlica wiejska, Zaborowice 5A, 63-940 Bojanowo"
2321,25613,"Szkoła Podstawowa, Gościejewice 31, 63-940 Bojanowo"
2321,25614,"Dom Pomocy Społecznej, Pakówka 42, 63-940 Bojanowo"
2322,25616,"Gminne Centrum Kultury i Rekreacji w Jutrosinie, ul. A. Mickiewicza 2, 63-930 Jutrosin"
2322,25617,"Szkoła Podstawowa, Dubin 150, 63-930 Jutrosin"
2322,25618,"Szkoła Podstawowa im. Stanisława Ratajczaka, Szkaradowo 1, 63-930 Jutrosin"
2323,25624,"Hala Widowiskowo-Sportowa, ul. I. Buszy 22, 63-910 Miejska Górka"
2323,25621,"Zespół Szkolno-Przedszkolny w Konarach, Konary 56, 63-910 Miejska Górka"
2323,25622,"Szkoła Podstawowa, Sobiałkowo 95, 63-910 Miejska Górka"
2323,25623,"Zespół Szkół, Dłoń 53, 63-910 Miejska Górka"
2324,25625,"Szkoła Podstawowa w Chojnie, Chojno 6a, 63-921 Chojno"
2324,25626,"Dom Pomocy Społecznej w Osieku, Osiek 54, 63-920 Pakosław"
2324,25627,"Szkoła Podstawowa im. Marii Skłodowskiej Curie w Pakosławiu, ul. Parkowa 15, 63-920 Pakosław"
2324,25628,"Szkoła Filialna w Sowach, Sowy 75, 63-920 Pakosław"
2325,25629,"Zespół Szkolno-Przedszkolny Nr 2 w Rawiczu, ul. Szkolna 3, 63-900 Rawicz"
2325,25646,"Szkoła Podstawowa Nr 6 w Sierakowie, Sierakowo ul. Przyjmy Przyjemskiego 35, 63-900 Rawicz"
2325,25631,"I Liceum Ogólnokształcące w Rawiczu, Wały Jarosława Dąbrowskiego 29, 63-900 Rawicz"
2325,25632,"Przedszkole Nr 5 """"Pod Grzybkiem"""" w Rawiczu, ul. Sarnowska 9a, 63-900 Rawicz"
2325,25633,"Zespół Szkół Zawodowych w Rawiczu, ul. Hallera 12, 63-900 Rawicz"
2325,25634,"Szkoła Podstawowa Nr 3 w Rawiczu, Wały Jarosława Dąbrowskiego 1, 63-900 Rawicz"
2325,25635,"Przedszkole Nr 6 w Rawiczu, ul. Mikołajewicza 23, 63-900 Rawicz"
2325,25636,"Szkoła Podstawowa Nr 4 w Rawiczu, ul. Broniewskiego 5, 63-900 Rawicz"
2325,25637,"Dom Kultury w Rawiczu, ul. Targowa 1, 63-900 Rawicz"
2325,25638,"Filia Rawickiej Biblioteki Publicznej w Rawiczu, ul. Staszica 4, 63-900 Rawicz"
2325,25639,"Budynek Oświatowy w Rawiczu, ul. Szarych Szeregów 3, 63-900 Rawicz"
2325,25640,"Zespół Szkolno-Przedszkolny Nr 1 w Rawiczu, ul. Mickiewicza 16, 63-900 Rawicz"
2325,25641,"Świetlica w Łaszczynie, Łaszczyn 18, 63-900 Rawicz"
2325,25642,"Zespół Szkolno-Przedszkolny w Słupi Kapitulnej, Słupia Kapitulna 117, 63-900 Rawicz"
2325,25643,"Zespół Szkolno-Przedszkolny w Zielonej Wsi, Zielona Wieś 72, 63-900 Rawicz"
2325,25644,"Budynek Oświatowy w Dębnie Polskim, Dębno Polskie ul. Rawicka 27, 63-900 Rawicz"
2325,25645,"Zespół Szkolno-Przedszkolny w Masłowie, Masłowo ul. Śląska 58, 63-900 Rawicz"
2325,25647,"Szpital Powiatowy Sp. z o. o. w Rawiczu, Gen. Grota Roweckiego 6, 63-900 Rawicz"
2325,25648,"Zakład Karny w Rawiczu, 17 Stycznia 28, 63-900 Rawicz"
2326,25649,"Szkoła Podstawowa im. Orła Białego, Ratyń 15a, 62-406 Lądek"
2326,25650,"Szkoła Podstawowa im. Wojska Polskiego, ul. Pyzderska 31, 62-406 Lądek"
2326,25651,"Szkoła Podstawowa im. K. K Baczyńskiego, ul. Wolności 42a, 62-404 Ciążeń"
2327,25652,"Przedszkole Gminne w Orchowie, ul. Powstańców Wielkopolskich 4, 62-436 Orchowo"
2327,25653,"Dom Pomocy Społecznej w Skubarczewie, Skubarczewo 4, 62-436 Orchowo"
2327,25654,"Świetlica Wiejska w Osówcu, Osówiec 10A, 62-436 Orchowo"
2327,25655,"Niepubliczna Szkoła Podstawowa w Różannie, Różanna 10, 62-436 Orchowo"
2327,25656,"Świetlica Wiejska w Bielsku, Bielsko 98, 62-436 Orchowo"
2328,25657,"Urząd Gminy , ul. Lipowa 2, Ostrowite, Ostrowite ul. Lipowa 2, 62-402 ostrowite"
2328,25658,"Szkoła Podstawowa, ul. Armii Krajowej 9 Giewartów, Giewartów ul. Armii Krajowej 9, 62-402 ostrowite"
2328,25659,"Środowiskowy Dom Samopomocy Lucynowo 2, Lucynowo, Lucynowo 2, 62-402 ostrowite"
2328,25660,"Świetlica wiejska Naprusewo 56 Naprusewo, Naprusewo 56, 62-402 ostrowite"
2329,25661,"Dom Kultury, ul. Park Powstańców Wielkopolskich 25, 62-430 Powidz"
2329,25662,"Strażnica OSP, ul. Strzałkowska 16b, 62-430 Powidz"
2330,25663,"Zespół Szkolno-Przedszkolny w Kotuni, Kotunia 47, 62-400 Słupca"
2330,25664,"Szkoła Podstawowa w Kowalewie-Opactwie, Kowalewo-Opactwo 25, 62-400 Słupca"
2330,25665,"Zespół Szkolno-Przedszkolny w Cieninie Zabornym, Cienin Zaborny 44, 62-400 Słupca"
2330,25666,"Zespół Szkolno-Przedszkolny w Cieninie Kościelnym, Cienin Kościelny 82, 62-400 Słupca"
2330,25667,"Zespół Szkolno-Przedszkolny w Młodojewie, Młodojewo 92, 62-400 Słupca"
2330,25668,"Szkoła Podstawowa im. Józefa Janika w Koszutach, Koszuty 17, 62-400 Słupca"
2331,25669,"Urząd Gminy, Aleja Prymasa Wyszyńskiego 6, 62-420 Strzałkowo"
2331,25670,"Gminny Ośrodek Kultury, ul. Powstańców Wielkopolskich 5, 62-420 Strzałkowo"
2331,25671,"Zespół Szkolno-Przedszkolny, Ostrowska 8B, 62-420 Strzałkowo"
2331,25672,"sala wiejska, Brudzewo 10B, 62-420 Strzałkowo"
2331,25673,"sala wiejska, Graboszewo 11A, 62-420 Strzałkowo"
2331,25674,"sala wiejska, Ostrowo Kościelne 6, 62-420 Strzałkowo"
2331,25675,"Dom Pomocy Społecznej w Strzałkowie, Pułaskiego 1, 62-420 Strzałkowo"
2332,25678,"Szkoła Podstawowa im. Michała Okurzałego, Plac Szkolny 1, 62-410 Zagórów"
2332,25677,"Szkoła Podstawowa im. Michała Okurzałego, ul. Pyzderska 75, 62-410 Zagórów"
2332,25679,"Szkoła Podstawowa im. Unii Europejskiej, Trąbczyn 50, 62-410 Zagórów"
2332,25680,"Szkoła Podstawowa im. Kawalerów Orderu Uśmiechu, Łukom 2, 62-410 Zagórów"
2332,25681,"Dom Pomocy Społecznej w Zagórowie, Lidmanowskiego 4, 62-410 Zagórów"
2333,25682,"Liceum Ogólnokształcące w Słupcy, Plac Szkolny 1, 62-400 Słupca"
2333,25683,"Szkoła Podstawowa Nr 1 w Słupcy, Plac Szkolny 1a, 62-400 Słupca"
2333,25684,"Szkoła Podstawowa Nr 3 w Słupcy (budynek dawnego gimnazjum), ul. Armii Krajowej 27, 62-400 Słupca"
2333,25685,"Zespół Szkół Ekonomicznych w Słupcy, ul. Powstańców Wielkopolskich 22, 62-400 Słupca"
2333,25686,"Zespół Szkół Zawodowych w Słupcy, ul. Kopernika 11A, 62-400 Słupca"
2333,25687,"Szkoła Podstawowa Nr 3 w Słupcy, ul. Kopernika 13, 62-400 Słupca"
2333,25688,"Urząd Miasta w Słupcy, ul. Pułaskiego 21, 62-400 Słupca"
2333,25689,"Samodzielny Publiczny Zakład Opieki Zdrowotnej w Słupcy-Szpital, Traugutta 7E, 62-400 Słupca"
2334,25690,"Szkoła Podstawowa, ul. Broniewskiego 3, 64-550 Duszniki"
2334,25691,"Przedszkole w Dusznikach, ul. Kolejowa 7a, 64-550 Duszniki"
2334,25692,"Świetlica Wiejska, ul. Stawna 3, 64-541 Podrzewie"
2334,25693,"Szkoła Podstawowa, ul. Szkolna 16, 64-553 Grzebienisko"
2334,25694,"Szkoła Podstawowa, Sędzinko ul. Szkolna 9, 64-552 Sędziny"
2335,25700,"Szkoła Podstawowa w Kaźmierzu, ul. Gimnazjalna 3, 64-530 Kaźmierz"
2335,25696,"Zespół Szkolno-Przedszkolny w Bytyniu, ul. Szkolna 55, 64-542 Bytyń"
2335,25697,"Budynek poszkolny, Sokolniki Wielkie 8, 64-530 Kaźmierz"
2335,25698,"Publiczne Przedszkole w Gaju Wielkim, Gaj Wielki ul. Kościelna 1, 64-530 Kaźmierz"
2335,25699,"Gminny Ośrodek Kultury w Kaźmierzu, ul. Nowowiejska 15, 64-530 Kaźmierz"
2336,25701,"Świetlica Wiejska w Zielonejgórze, Zielonagóra ul. Szkolna 4a, 64-520 Obrzycko"
2336,25702,"Szkoła Podstawowa im. Juliana Tuwima w Gaju Małym, Gaj Mały 32, 64-520 Obrzycko"
2337,25703,"Szkoła Podstawowa, ul. Jana Ostroroga 14, 64-560 Ostroróg"
2337,25704,"Urząd Miasta i Gminy, ul. Wroniecka 14, 64-560 Ostroróg"
2338,25705,"Liceum Ogólnokształcące, ul. św. Ducha 10, 62-045 Pniewy"
2338,25711,"Szkoła Podstawowa, ul. Strzelecka 11A, 62-045 Pniewy"
2338,25707,"Szkoła Podstawowa, Chełmno 26, 62-045 Pniewy"
2338,25708,"Szkoła Podstawowa, Nojewo 41, 62-045 Pniewy"
2338,25709,"Świetlica Wiejska, Przystanki 4A, 62-045 Pniewy"
2338,25710,"Zespół Szkół, ul. Wolności 10, 62-045 Pniewy"
2339,25712,"Świetlica wiejska w Kąsinowie, Kąsinowo 54, 64-500 Szamotuły"
2339,25713,"Szkoła Podstawowa w Pamiątkowie, ul. Szkolna 13, 64-514 Pamiątkowo"
2339,25714,"Świetlica wiejska w Otorowie, ul. Łąkowa 2A, 64-551 Otorowo"
2339,25715,"PRH """"Gałopol"""" Sp. z o. o., Gałowo ul. Wierzbowa 10, 64-500 Szamotuły"
2339,25716,"Zespół Szkół Nr 2 w Szamotułach, ul. Szczuczyńska 3, 64-500 Szamotuły"
2339,25717,"Muzeum Zamek Górków, ul. Wroniecka 30, 64-500 Szamotuły"
2339,25719,"Szkoła Podstawowa Nr 3 w Szamotułach, ul. Szczuczyńska 5, 64-500 Szamotuły"
2339,25720,"Zespół Szkół Nr 3 w Szamotułach, ul. Mickiewicza 4, 64-500 Szamotuły"
2339,25721,"Zespół Szkół Nr 1 w Szamotułach, ul. Mickiewicza 9, 64-500 Szamotuły"
2339,25722,"Zespół Szkół Specjalnych w Szamotułach, ul. Hugona Kołłątaja 1, 64-500 Szamotuły"
2339,25723,"Biblioteka Publiczna Miasta i Gminy Szamotuły, Rynek 10, 64-500 Szamotuły"
2339,25724,"Szamotulski Ośrodek Kultury, ul. Dworcowa 43, 64-500 Szamotuły"
2339,25725,"Hotel Maraton, ul. Sportowa 6, 64-500 Szamotuły"
2339,25726,"Centrum Sportu Sp. z o. o., ul. Sportowa 6, 64-500 Szamotuły"
2339,25727,"Oddział Zewnętrzny w Szamotułach Zakładu Karnego we Wronkach, al. 1 Maja 5, 64-500 Szamotuły"
2339,25728,"Samodzielny Publiczny Zakład Opieki Zdrowotnej w Szamotułach, ul. Sukiennicza 13, 64-500 Szamotuły"
2340,25729,"Wroniecki Ośrodek Kultury, ul. Poznańska 59, 64-510 Wronki"
2340,25731,"Szkoła Podstawowa nr 1 im. Janusza Korczaka, ul. Mickiewicza 5, 64-510 Wronki"
2340,25732,"Szkoła Podstawowa nr 3 im. Zbigniewa Herberta, ul. Polna 5, 64-510 Wronki"
2340,25736,"Przedszkole nr 1 """"Bajkowy Świat"""", os. Borek 20, 64-510 Wronki"
2340,25735,"Budynek kulturalno-socjalny, ul. Topolowa 7, 64-510 Wronki"
2340,25737,"Szkoła Podstawowa im. Arkadego Fiedlera, Nowa Wieś ul. Szkolna 5, 64-510 Wronki"
2340,25738,"Zespół Szkół nr 1 im. Powstańców Wielkopolskich, ul. Leśna 17, 64-510 Wronki"
2340,25739,"Szkoła Podstawowa im. Wincentego Witosa, Biezdrowo 9, 64-510 Wronki"
2340,25740,"Świetlica wiejska, Chojno-Wieś 10, 64-510 Wronki"
2340,25741,"Zakład Karny we Wronkach, ul. Partyzantów 1, 64-510 Wronki"
2340,25742,"Dom Pomocy Społecznej w Nowej Wsi, Nowa Wieś ul. Szamotulska 9, 64-510 Wronki"
2340,25743,"Dom Pomocy Społecznej w Chojnie, Chojno-Wieś 41a, 64-510 Wronki"
2341,25744,"Zespół Szkół w Mieście Obrzycko, ul. Plac Lipowy 12, 64-520 Obrzycko"
2342,25745,"Szkoła Podstawowa, ul. Centralna 3, 63-012 Dominowo"
2342,25746,"Szkoła Podstawowa, Murzynowo Kościelne 30, 63-014 Murzynowo Kościelne"
2342,25747,"Szkoła Podstawowa w Gieczu, Giecz 25, 63-012 Dominowo"
2343,25748,"Zespół Szkół w Krzykosach, ul. Główna 39, 63-024 Krzykosy"
2343,25749,"Zespół Szkół w Pięczkowie, ul. Szkolna 5, 63-025 Pięczkowo"
2343,25750,"Zespół Szkół w Sulęcinku, ul. Szkolna 26, 63-023 Sulęcinek"
2343,25751,"Szkoła Podstawowa w Murzynowie Leśnym, ul. Poznańska 74, 63-023 Murzynowo Leśne"
2344,25752,"Szkoła Podstawowa, Boguszyn ul. Śremska 35, 63-041 Chocicza"
2344,25753,"Zespół Szkół, Klęka 9, 63-040 Nowe Miasto nad Wartą"
2344,25754,"Szkoła Podstawowa, Kolniczki 11A, 63-041 Chocicza"
2344,25755,"Zespół Szkół, ul. Szkolna 2, 63-040 Nowe Miasto nad Wartą"
2344,25756,"Zespół Szkół, ul. Śremska 30, 63-041 Chocicza"
2345,25757,"Przedszkole Niepubliczne „Krasnal Hałabała"""", ul. Staszica 10, 63-000 Środa Wielkopolska"
2345,25760,"Centrum Kształcenia Zawodowego i Ustawicznego, ul. Paderewskiego 27, 63-000 Środa Wielkopolska"
2345,25759,"Zespół Szkół Rolniczych, ul. Kosynierów 2b, 63-000 Środa Wielkopolska"
2345,25761,"Budynek POLO MARKETU, Os. Prymasa Wyszyńskiego 5, 63-000 Środa Wielkopolska"
2345,25762,"Galeria Miejska Muzeum Ziemi Średzkiej """"Dwór w Koszutach"""", ul. Stary Rynek 16, 63-000 Środa Wielkopolska"
2345,25763,"Szkoła Podstawowa Nr 3, ul. 20 Października 2, 63-000 Środa Wielkopolska"
2345,25764,"Przedszkole Niepubliczne „Osiedlowe Skrzaty"""", ul. Kościuszki 12, 63-000 Środa Wielkopolska"
2345,25766,"Ośrodek Kultury, ul. 20 Października 30, 63-000 Środa Wielkopolska"
2345,25767,"Lokal u Róży, ul. Aleksandra Kamińskiego 1, 63-000 Środa Wielkopolska"
2345,25770,"Szkoła Podstawowa Nr 2 z oddziałami integracyjnymi, ul. Dąbrowskiego 50, 63-000 Środa Wielkopolska"
2345,25771,"Szkoła Podstawowa Nr 2 z oddziałami integracyjnymi (dawne Gimnazjum), ul. Lipowa 9, 63-000 Środa Wielkopolska"
2345,25772,"Niepubliczna Szkoła Podstawowa, Jarosławiec 34a, 63-000 Środa Wielkopolska"
2345,25773,"Szkoła Podstawowa, Starkowiec Piątkowski 2b, 63-000 Środa Wielkopolska"
2345,25774,"Niepubliczna Szkoła Podstawowa, Brodowo Szkolna 1, 63-000 Środa Wielkopolska"
2345,25775,"Szkoła Podstawowa, Słupia Wielka 28, 63-000 Środa Wielkopolska"
2345,25776,"Niepubliczna Szkoła Podstawowa, Pławce 38, 63-000 Środa Wielkopolska"
2345,25777,"Dom Ludowy, Janowo 100, 63-000 Środa Wielkopolska"
2345,25778,"Szpital Średzki Serca Jezusowego Sp. z o. o., Żwirki i Wigury 10, 63-000 Środa Wielkopolska"
2345,25779,"Oddział Zewnętrzny w Środzie Wielkopolskiej Zakładu Karnego w Gębarzewie, Garncarska 1, 63-000 Środa Wielkopolska"
2346,25780,"Szkoła Podstawowa im. R. W. Berwińskiego, ul. Poznańska 28, 63-020 Zaniemyśl"
2346,25781,"Gminny Ośrodek Kultury, ul. Sienkiewicza 3, 63-020 Zaniemyśl"
2346,25782,"Czarnotki 47A, Czarnotki 47A, 63-020 Zaniemyśl"
2346,25783,"Szkoła Podstawowa Śnieciska, ul. Kościelna 2, 63-021 Śnieciska"
2347,25784,"Szkoła Podstawowa, Główna 61, 63-112 Brodnica"
2347,25785,"Szkoła Podstawowa, Iłówiec 16, 63-112 Brodnica"
2347,25786,"Szkoła Podstawowa, Manieczki ul. Szkolna 6, 63-112 Brodnica"
2347,25787,"Szkoła Podstawowa, Żabno 6, 63-112 Brodnica"
2348,25788,"Sala widowiskowa w Dolsku, Plac Wyzwolenia 3, 63-140 Dolsk"
2348,25789,"Zespół Przedszkoli w Dolsku Przedszkole w Małachowie, Małachowo 36, 63-140 Dolsk"
2348,25790,"Świetlica w Ostrowiecznie, Ostrowieczno 34, 63-140 Dolsk"
2348,25791,"Świetlica w Wieszczyczynie, Wieszczyczyn ul. Ks. Marciniaka 32, 63-140 Dolsk"
2348,25792,"Szkoła Podstawowa im. Janusza Kusocińskiego w Dolsku, ul. Kościańska 4, 63-140 Dolsk"
2349,25794,"Szkoła Podstawowa w Książu Wlkp., Stacha Wichury 27, 63-130 Książ Wielkopolski"
2349,25795,"Szkoła Podstawowa w Mchach, Mchy 39, 63-130 Książ Wielkopolski"
