id,id_gminy,siedziba 
5344,508,"Œwietlica wiejska w Lubieniu, Lubieñ 99A, 22-205 Wyryki"
5345,508,"Filia Gminnej Biblioteki Publicznej w Horostycie, Horostyta 51, 22-205 Wyryki"
5346,508,"Szko³a Podstawowa w Kaplonosach, Kaplonosy 73, 22-205 Wyryki"
5347,508,"Œwietlica OSP w Zahajkach, Zahajki 11, 22-205 Wyryki"
5348,508,"Budynek Samodzielnego Publicznego Zak³adu Opieki Zdrowotnej GruŸlicy i Chorób P³uc, Adampol 37, 22-200 W³odawa"
5349,509,"Sala gimnastyczna Zespo³u Szkó³ Zawodowych i II LO we W³odawie, ul. Modrzewskiego 24, 22-200 W³odawa"
5350,509,"Sala konferencyjna Urz¹d Miejski, Aleja Józefa Pi³sudskiego 41, 22-200 W³odawa"
5351,509,"Lokal œwietlicy Szko³a Podstawowa nr 2, ul. Kopernika 3, 22-200 W³odawa"
5352,509,"Lokal holu Miejska Biblioteka Publiczna, ul. Przechodnia 13, 22-200 W³odawa"
5353,509,"Lokal holu Szko³a Podstawowa Nr 3, ul. Prof. Zbigniewa Sierpiñskiego 4, 22-200 W³odawa"
5354,509,"Œwietlica Zak³ad Karny, ¯o³nierzy WiN 19, 22-200 W³odawa"
5355,509,"Œwietlica SP ZOZ Szpital we W³odawie, Aleja Józefa Pi³sudskiego 64, 22-200 W³odawa"
5356,510,"Urz¹d Gminy, Adamów 11b, 22-442 Adamów"
5357,510,"Œwietlica wiejska, Rachodoszcze 100, 22-442 Adamów"
5358,510,"Szko³a Podstawowa, Szewnia Górna 21A, 22-442 Adamów"
5359,510,"Budynek by³ej Szko³y Podstawowej, Bondyrz 77A, 22-442 Adamów"
5360,510,"Szko³a Podstawowa, Suchowola 238, 22-442 Adamów"
5361,511,"Zespó³ Szkó³, ul. Wojs³awska 1, 22-425 Grabowiec"
5362,511,"Gminny Oœrodek Kultury, Rynek 6, 22-425 Grabowiec"
5363,511,"Remiza OSP, Ornatowice 39, 22-425 Grabowiec"
5364,511,"Remiza OSP, Tuczêpy 84, 22-425 Grabowiec"
5365,512,"Szko³a Podstawowa w Antoniówce, Antoniówka 78, 22-435 Komarów-Osada"
5366,512,"Samorz¹dowe Przedszkole w Komarowie-Osadzie z siedzib¹ w Zubowicach, Zubowice 19, 22-435 Komarów-Osada"
5367,512,"Szko³a Podstawowa w Komarowie-Osadzie, ul. Koœciuszki 2, 22-435 Komarów-Osada"
5368,512,"Samorz¹dowy Oœrodek Kultury w Komarowie-Osadzie, Rynek 15, 22-435 Komarów-Osada"
5369,512,"Œwietlica wiejska w Komarowie-Wsi, Komarów-Wieœ 62, 22-435 Komarów-Osada"
5370,512,"Centrum Integracji Spo³ecznej w Janówce Zachodniej, Janówka Zachodnia 23, 22-435 Komarów-Osada"
5371,512,"Œwietlica wiejska w Dubie, Dub 50, 22-435 Komarów-Osada"
5372,512,"Œwietlica wiejska w Œniatyczach, Œniatycze 44, 22-435 Komarów-Osada"
5373,513,"Krasnobrodzki Dom Kultury, ul. 3 Maja 26, 22-440 Krasnobród"
5374,513,"Dom Pomocy Spo³ecznej w Krasnobrodzie, ul. Sanatoryjna 34, 22-440 Krasnobród"
5375,513,"Informacja Turystyczna w Krasnobrodzie, ul. Tomaszowska 25, 22-440 Krasnobród"
5376,513,"Warsztat Terapii Zajêciowej w Dominikanówce, Dominikanówka 92, 22-440 Krasnobród"
5377,513,"Remiza OSP w Hutkowie, Hutków 148, 22-440 Krasnobród"
5378,513,"Szko³a Podstawowa w Kaczórkach, Kaczórki 122, 22-440 Krasnobród"
5379,513,"Remiza OSP w Starej Hucie, Stara Huta 9, 22-440 Krasnobród"
5380,513,"Remiza OSP w Wólce Husiñskiej, Wólka Husiñska 67, 22-440 Krasnobród"
5381,513,"Szko³a w Zielonem, Zielone 166, 22-440 Krasnobród"
5382,513,"Szko³a Podstawowa w Majdanie Wielkim, Majdan Wielki 143, 22-440 Krasnobród"
5383,513,"Dom Pomocy Spo³ecznej w Krasnobrodzie, ul. Sanatoryjna 34, 22-440 Krasnobród"
5384,513,"Dom Pomocy Spo³ecznej w Majdanie Wielkim, Majdan Wielki 392, 22-440 Krasnobród"
5385,514,"Œwietlica Wiejska, Barchaczów 31, 22-437 £abunie"
5386,514,"Szko³a Podstawowa, £abuñki Pierwsze 178, 22-437 £abunie"
5387,514,"Dom Kultury, ul. Parkowa 9, 22-437 £abunie"
5388,514,"Œwietlica Wiejska, Wólka £abuñska 118, 22-437 £abunie"
5389,514,"Œwietlica Wiejska, Ruszów 45, 22-437 £abunie"
5390,514,"Remiza Stra¿acka, Majdan Ruszowski 44, 22-437 £abunie"
5391,514,"Œwietlica Wiejska, Wierzbie 35, 22-437 £abunie"
5392,515,"Remiza Ochotniczej Stra¿y Po¿arnej w Œwidnikach, Œwidniki 72, 22-455 Mi¹czyn"
5393,515,"Szko³a Podstawowa w Mi¹czynie, Mi¹czyn 50A, 22-455 Mi¹czyn"
5394,515,"Szko³a Podstawowa w Niewirkowie, Niewirków 157, 22-455 Mi¹czyn"
5395,515,"Szko³a Podstawowa w Kotlicach, Kotlice 190, 22-455 Mi¹czyn"
5396,515,"Szko³a Podstawowa w Zawalowie, Zawalów 144, 22-455 Mi¹czyn"
5397,515,"Remiza Ochotniczej Stra¿y Po¿arnej w Koniuchach, Koniuchy 39, 22-455 Mi¹czyn"
5398,515,"Szko³a Podstawowa im. Bohaterów Wojska Polskiego w Horyszowie, Horyszów 6, 22-455 Mi¹czyn"
5399,515,"Publiczna Szko³a Podstawowa im. B³. ks. Zygmunta Pisarskiego w Gdeszynie-Kolonii, Gdeszyn-Kolonia 139, 22-455 Mi¹czyn"
5400,516,"Szko³a Podstawowa w Nieliszu, Nielisz 278, 22-413 Nielisz"
5401,516,"Remiza OSP w Krzaku, Krzak 97, 22-413 Nielisz"
5402,516,"Klub Kultury w Stawie Noakowskim, Staw Noakowski 101, 22-413 Nielisz"
5403,516,"Dom Ludowy w Z³ojcu, Z³ojec 138, 22-413 Nielisz"
5404,516,"Remiza OSP w Gruszce Du¿ej, Gruszka Du¿a 2, 22-413 Nielisz"
5405,516,"Œwietlica Wiejska w Ruskich Piaskach, Ruskie Piaski 25, 22-413 Nielisz"
5406,516,"Remiza OSP w Ujazdowie, Ujazdów 105, 22-413 Nielisz"
5407,517,"Szko³a Podstawowa, ul. Gwarna 4, 22-463 Radecznica"
5408,517,"Szko³a Podstawowa, Zaburze 98A, 22-463 Radecznica"
5409,517,"Urz¹d Gminy, ul. B. Prusa 21, 22-463 Radecznica"
5410,517,"Budynek by³ej Szko³y Podstawowej, ul. B. Prusa 65a, 22-463 Radecznica"
5411,517,"Szko³a Podstawowa, Gorajec-Stara Wieœ 114, 22-463 Radecznica"
5412,517,"Szko³a Podstawowa, Czarnystok 129a, 22-463 Radecznica"
5413,517,"Samodzielny Publiczny Wojewódzki Szpital Psychiatryczny, Klasztorna 4, 22-463 Radecznica"
5414,518,"Centrum Kultury z Bibliotek¹ w Sitnie, Sitno 72, 22-424 Sitno"
5415,518,"Œwietlica œrodowiskowa w Stanis³awce, Stanis³awka 75, 22-424 Sitno"
5416,518,"Szko³a Podstawowa w Kolonii Sitno, Kolonia Sitno 51, 22-424 Sitno"
5417,518,"Szko³a Podstawowa w Horyszowie Polskim, Horyszów Polski 85, 22-424 Sitno"
5418,518,"Szko³a Podstawowa w Jaros³awcu, Jaros³awiec 190, 22-424 Sitno"
5419,518,"Szko³a Podstawowa w Czeœnikach, Czeœniki 125, 22-424 Sitno"
5420,519,"Gminny Oœrodek Kultury, ul. Zielona 3, 22-420 Skierbieszów"
5421,519,"Warsztat Terapii Zajêciowej, Lipina Stara 48, 22-420 Skierbieszów"
5422,519,"Dom Stra¿aka, Majdan Skierbieszowski, 22-420 Skierbieszów"
5423,519,"Szko³a Podstawowa, Sulmice 12, 22-420 Skierbieszów"
5424,519,"Szko³a Podstawowa, Dêbowiec 178, 22-420 Skierbieszów"
5425,519,"Dom Stra¿aka, £aziska, 22-420 Skierbieszów"
5426,520,"Œwietlico-remiza w Krasnem, Krasne 145E, 22-417 Stary Zamoœæ"
5427,520,"Gminny Oœrodek Kultury w Starym Zamoœciu, Stary Zamoœæ 5a, 22-417 Stary Zamoœæ"
5428,520,"Gara¿ OSP Wierzba, Wierzba 115, 22-417 Stary Zamoœæ"
5429,520,"Remiza OSP Chomêciska Ma³e, Chomêciska Ma³e 20A, 22-417 Stary Zamoœæ"
5430,520,"Wiejski Dom Kultury Udrycze-Wola, Udrycze-Wola 1, 22-417 Stary Zamoœæ"
5431,520,"Dom Ludowy Chomêciska Du¿e Drugie, Chomêciska Du¿e 140, 22-417 Stary Zamoœæ"
5432,521,"Szko³a Podstawowa w Su³owie, Su³ów 64, 22-448 Su³ów"
5433,521,"Remizo-œwietlica w Deszkowicach Pierwszych, Michalów ul. Chmielna 78, 22-448 Su³ów"
5434,521,"Remizo-œwietlica w S¹siadce, S¹siadka 148, 22-448 Su³ów"
5435,521,"Remizo-œwietlica w Tworyczowie, Tworyczów 19a, 22-448 Su³ów"
5436,521,"Szko³a Podstawowa w Michalowie, Michalów ul. Osiedlowa 11, 22-448 Su³ów"
5437,522,"Urz¹d Miejski, Plac Tadeusza Koœciuszki 1, 22-460 Szczebrzeszyn"
5438,522,"Miejski Dom Kultury, ul. S¹dowa 3, 22-460 Szczebrzeszyn"
5439,522,"Zespó³ Szkó³ Nr 2 im. dr Z. Klukowskiego, ul. Zamojska 70, 22-460 Szczebrzeszyn"
5440,522,"Szko³a Podstawowa Nr 3, ul. Zamojska 189, 22-460 Szczebrzeszyn"
5441,522,"Wiejski Klub Kultury, Kawêczyn 42, 22-460 Szczebrzeszyn"
5442,522,"Szko³a Podstawowa, Bodaczów 501, 22-460 Szczebrzeszyn"
5443,522,"Remiza OSP, Brody Ma³e 25, 22-460 Szczebrzeszyn"
5444,522,"Remiza OSP, Brody Du¿e 56, 22-460 Szczebrzeszyn"
5445,522,"Szko³a Podstawowa, Niedzieliska 111, 22-460 Szczebrzeszyn"
5446,522,"Szko³a Podstawowa, Wiel¹cza Poduchowna 53, 22-460 Szczebrzeszyn"
5447,522,"Samodzielny Publiczny Zespó³ Opieki Zdrowotnej, ul. Doktora Klukowskiego 3, 22-460 Szczebrzeszyn"
5448,522,"Dom Pomocy Spo³ecznej ""Pod Modrzewiami"", ul. B³onie 117, 22-460 Szczebrzeszyn"
5449,523,"Szko³a Podstawowa, Mokre 303, 22-400 Zamoœæ"
5450,523,"Szko³a Podstawowa, ¯danów 124, 22-400 Zamoœæ"
5451,523,"Szko³a Podstawowa, P³oskie 139, 22-400 Zamoœæ"
5452,523,"Szko³a Podstawowa, Wólka Wieprzecka 57, 22-470 Zwierzyniec"
5453,523,"Szko³a Podstawowa, Bia³owola 20, 22-400 Zamoœæ"
5454,523,"Szko³a Podstawowa, Lipsko 126, 22-400 Zamoœæ"
5455,523,"Zespó³ Szko³y Podstawowej i Przedszkola, Kalinowice 148A, 22-400 Zamoœæ"
5456,523,"Œwietlica Wiejska, Bia³obrzegi 19A, 22-400 Zamoœæ"
5457,523,"Szko³a Podstawowa, Wysokie 133, 22-400 Zamoœæ"
5458,523,"Szko³a Podstawowa, Borowina Sitaniecka 49, 22-400 Zamoœæ"
5459,523,"Szko³a Podstawowa, Sitaniec 422, 22-400 Zamoœæ"
5460,523,"Szko³a Podstawowa, Zawada 46, 22-400 Zamoœæ"
5461,523,"Œwietlica Wiejska, Szopinek 65, 22-400 Zamoœæ"
5462,523,"Budynek by³ej Szko³y Podstawowej Wychody, Wieprzec 8, 22-400 Zamoœæ"
5463,523,"Œwietlica Wiejska, Jatutów 118, 22-400 Zamoœæ"
5464,523,"Szko³a Podstawowa, Pniówek 133, 22-400 Zamoœæ"
5465,523,"Budynek by³ej Szko³y Podstawowej, Siedliska 47, 22-400 Zamoœæ"
5466,523,"Stowarzyszenie Klub Abstynenta ""Wiarus"", Lipsko-Polesie 20, 22-400 Zamoœæ"
5467,523,"Œwietlica Wiejska, Skokówka ul. Targowa 32, 22-400 Zamoœæ"
5468,523,"Szko³a Podstawowa, Sitaniec 422, 22-400 Zamoœæ"
5469,523,"Zespó³ Szko³y Podstawowej i Przedszkola, Kalinowice 148A, 22-400 Zamoœæ"
5470,524,"Zespó³ Szkó³ Drzewnych i Ochrony Œrodowiska, ul. Browarna 1, 22-470 Zwierzyniec"
5471,524,"Szko³a Podstawowa, ul. Partyzantów 3, 22-470 Zwierzyniec"
5472,524,"Szko³a Filialna, Wyw³oczka 153, 22-470 Zwierzyniec"
5473,524,"Remiza OSP w Obroczy, Obrocz 106, 22-470 Zwierzyniec"
5474,524,"Remiza OSP w ¯urawnicy, ¯urawnica 84, 22-470 Zwierzyniec"
5475,525,"Zespó³ Szkó³ Ponadpodstawowych Nr 1 w Zamoœciu, ul. £ukasiñskiego 8, 22-400 Zamoœæ"
5476,525,"Zespó³ Szkó³ Ponadpodstawowych Nr 2 w Zamoœciu, ul. Szczebrzeska 41, 22-400 Zamoœæ"
5477,525,"Przedszkole Miejskie Nr 6 w Zamoœciu, ul. Dolna 4, 22-400 Zamoœæ"
5478,525,"Przedszkole Miejskie Nr 9 w Zamoœciu, ul. OboŸna 10, 22-400 Zamoœæ"
5479,525,"Spó³dzielnia Mieszkaniowa w Zamoœciu (œwietlica), ul. Orzeszkowej 28, 22-400 Zamoœæ"
5480,525,"Szko³a Podstawowa Nr 3 w Zamoœciu, ul. Orzeszkowej 43, 22-400 Zamoœæ"
5481,525,"Zespó³ Szkó³ Ponadpodstawowych Nr 4 z Oddzia³ami Integracyjnymi w Zamoœciu, ul. Marsza³ka J. Pi³sudskiego 65, 22-400 Zamoœæ"
5482,525,"Hotel Junior w Zamoœciu, ul. Sikorskiego 6, 22-400 Zamoœæ"
5483,525,"Szko³a Podstawowa Nr 9 w Zamoœciu, ul. Kalinowa 5a, 22-400 Zamoœæ"
5484,525,"Szko³a Podstawowa Nr 9 w Zamoœciu, ul. Kalinowa 5a, 22-400 Zamoœæ"
5485,525,"Przedszkole Miejskie Nr 14 w Zamoœciu, ul. Olchowa 11, 22-400 Zamoœæ"
5486,525,"Katolicka Szko³a Podstawowa w Zamoœciu (œwietlica), ul. Sikorskiego 11, 22-400 Zamoœæ"
5487,525,"III Liceum Ogólnokszta³c¹ce w Zamoœciu, ul. Kiliñskiego 15, 22-400 Zamoœæ"
5488,525,"Komenda Miejska Pañstwowej Stra¿y Po¿arnej (Œwietlica) w Zamoœciu, ul. Kiliñskiego 62, 22-400 Zamoœæ"
5489,525,"Szko³a Podstawowa Nr 10 z Oddzia³ami Integracyjnymi w Zamoœciu, ul. Peowiaków 30a, 22-400 Zamoœæ"
5490,525,"Przedszkole Miejskie Nr 5 w Zamoœciu, ul. Peowiaków 76a, 22-400 Zamoœæ"
5491,525,"Przedszkole Miejskie Nr 15 w Zamoœciu, ul. Hetmana J. Zamoyskiego 4a, 22-400 Zamoœæ"
5492,525,"Szko³a Podstawowa Nr 4 w Zamoœciu, ul. Hetmana J. Zamoyskiego 4, 22-400 Zamoœæ"
5493,525,"Zespó³ Szkó³ Ponadpodstawowych Nr 3 w Zamoœciu, ul. Hetmana J. Zamoyskiego 62, 22-400 Zamoœæ"
5494,525,"Przedszkole Miejskie Nr 12 w Zamoœciu, ul. Pr. Stefana Wyszyñskiego 32, 22-400 Zamoœæ"
5495,525,"Zamojski Dom Kultury w Zamoœciu, ul. Partyzantów 13, 22-400 Zamoœæ"
5496,525,"Szko³a Podstawowa Nr 7 z Oddzia³ami Integracyjnymi w Zamoœciu, ul. H. Sienkiewicza 5, 22-400 Zamoœæ"
5497,525,"Spó³dzielnia Mieszkaniowa w Zamoœciu, ul. Pr. Stefana Wyszyñskiego 50B, 22-400 Zamoœæ"
5498,525,"Pañstwowa Wy¿sza Szko³a Zawodowa w Zamoœciu, ul. Hrubieszowska 24, 22-400 Zamoœæ"
5499,525,"Przedszkole Miejskie Nr 2 w Zamoœciu, ul. Gminna 32, 22-400 Zamoœæ"
5500,525,"Szko³a Podstawowa Nr 2 w Zamoœciu, ul. Lwowska 15, 22-400 Zamoœæ"
5501,525,"Szko³a Podstawowa Nr 6 w Zamoœciu, ul. Orla 5, 22-400 Zamoœæ"
5502,525,"Szko³a Podstawowa Nr 2 w Zamoœciu (wejœcie do obwodu nr 28 od strony dawnego Gimnazjum Nr 2), ul. Lwowska 15, 22-400 Zamoœæ"
5503,525,"I Prywatne Liceum Ogólnokszta³c¹ce w Zamoœciu, ul. Krasnobrodzka 22A, 22-400 Zamoœæ"
5504,525,"Œwietlica Osiedlowa w Zamoœciu, ul. Obronna 15, 22-400 Zamoœæ"
5505,525,"Zak³ad Karny w Zamoœciu, Okrzei 14, 22-400 Zamoœæ"
5506,525,"Oddzia³ Zewnêtrzny Zak³adu Karnego w Zamoœciu, Hrubieszowska 40, 22-400 Zamoœæ"
5507,525,"Zamojski Szpital Niepubliczny Sp. z o. o. w Zamoœciu, Peowiaków 1, 22-400 Zamoœæ"
5508,525,"Samodzielny Publiczny Szpital Wojewódzki im. Papie¿a Jana Paw³a II w Zamoœciu, ul. Aleje Jana Paw³a II 10, 22-400 Zamoœæ"
5509,525,"NU-MED Centrum Diagnostyki i Terapii Onkologicznej Zamoœæ Sp. z o. o., ul. Aleje Jana Paw³a II 10, 22-400 Zamoœæ"
5510,526,"Szko³a Podstawowa, Pocztowa 7, 66-450 Bogdaniec"
5511,526,"Szko³a Podstawowa, Jeniniec 8A, 66-450 Bogdaniec"
5512,526,"Szko³a Podstawowa, Lubczyno 55, 66-450 Bogdaniec"
5513,526,"Szko³a Podstawowa, Jenin Lipowa 1, 66-450 Bogdaniec"
5514,526,"Œwietlica wiejska, Je¿yki 23A, 66-450 Bogdaniec"
5515,527,"Sala Szko³y Podstawowej w Deszcznie, Lubuska 61, 66-446 Deszczno"
5516,527,"Sala Szko³y Podstawowej im. Jana Paw³a II w Ciecierzycach, Ciecierzyce Borkowska 2, 66-446 Deszczno"
5517,527,"Sala Szko³y Podstawowej w Ulimiu, Ulim Rubinowa 5, 66-446 Deszczno"
5518,527,"Sala Szko³y Podstawowej w Boleminie, Bolemin 102, 66-446 Deszczno"
5519,527,"Sala Œrodowiskowego Domu Samopomocy w Brzozowcu, Brzozowiec ul. Szkolna 13, 66-446 Deszczno"
5520,528,"Urz¹d Gminy K³odawa (sala posiedzeñ), ul. Gorzowska 40, 66-415 K³odawa"
5521,528,"Œwietlica wiejska w Ró¿ankach, Ró¿anki ul. Niepodleg³oœci 25, 66-415 K³odawa"
5522,528,"Szko³a Podstawowa w K³odawie, ul. Szkolna 1, 66-415 K³odawa"
5523,528,"Gminny Oœrodek Kultury, Wojcieszyce ul. Wspólna 45, 66-415 K³odawa"
5524,528,"Œwietlica wiejska, £oœno 48B, 66-415 K³odawa"
5525,528,"Sala wiejska, Santocko ul. Wiejska 66, 66-415 K³odawa"
5526,528,"Warsztaty Terapii Zajêciowej, Chwalêcice ul. Lipowa 38, 66-415 K³odawa"
5527,528,"Sala wiejska, Rybakowo ul. Lipowa 26, 66-415 K³odawa"
5528,529,"Centrum Dzia³añ kulturalnych i Spo³ecznych, Staw 14, 66-433 Lubiszyn"
5529,529,"Szko³a Podstawowa w Œciechowie, Œciechów 84, 66-433 Lubiszyn"
5530,529,"Sala Konferencyjna w Lubiszynie, ul. Plac Jednoœci Robotniczej 7, 66-433 Lubiszyn"
5531,529,"Sala wiejska w Wysokiej, Wysoka 46, 66-433 Lubiszyn"
5532,529,"Szko³a Podstawowa w Lubnie, Lubno ul. Plac Wyzwolenia 8, 66-450 Bogdaniec"
5533,529,"Szko³a Podstawowa w Baczynie, ul. Szkolna 1, 66-432 Baczyna"
5534,529,"Sala wiejska w BrzeŸnie, BrzeŸno 7, 66-433 Lubiszyn"
5535,530,"Sala Wiejska w Czechowie, Czechów Kalinowa 34, 66-431 Santok"
5536,530,"Szko³a Podstawowa w Wawrowie, Wawrów 46E, 66-400 Gorzów Wielkopolski"
5537,530,"Szko³a Podstawowa w Janczewie, Janczewo 27, 66-431 Santok"
5538,530,"Sala Wiejska w Gralewie, Gralewo 48A, 66-431 Santok"
5539,530,"Gminna Biblioteka Publiczna w Santoku, Gorzowska 35, 66-431 Santok"
5540,530,"Sala Wiejska w Starym Polichnie, Stare Polichno Szkolna 9, 66-431 Santok"
5541,530,"Sala Wiejska w Ludzis³awicach, Ludzis³awice 26A, 66-431 Santok"
5542,530,"Sala Wiejska w Lipkach Wielkich, Lipki Wielkie Szosowa 72, 66-431 Santok"
5543,531,"Zespó³ Szkolno-Przedszkolny w Witnicy, ul. Wiosny Ludów 14, 66-460 Witnica"
5544,531,"Zespó³ Szkó³ Samorz¹dowych w Witnicy, ul. Plac Wolnoœci 7, 66-460 Witnica"
5545,531,"Regionalne Centrum Ratownictwa w Witnicy, ul. ¯wirowa 2c, 66-460 Witnica"
5546,531,"Œwietlica Wiejska w Pyrzanach, Pyrzany 51, 66-460 Witnica"
5547,531,"Œwietlica Wiejska w Starych Dzieduszycach, Stare Dzieduszyce 16, 66-460 Witnica"
5548,531,"Œwietlica Wiejska w Kamieniu Ma³ym, Kamieñ Ma³y 91, 66-460 Witnica"
5549,531,"Szko³a Podstawowa w Kamieniu Wielkim, Kamieñ Wielki ul. Koœcielna 1, 66-460 Witnica"
5550,531,"Œwietlica Wiejska w D¹broszynie, D¹broszyn 22a, 66-460 Witnica"
5551,531,"Zespó³ Edukacyjny w Nowinach Wielkich, Nowiny Wielkie ul. Wiejska 26, 66-460 Witnica"
5552,531,"Œwietlica Wiejska w Bia³czu, Bia³cz ul. Gorzowska 18, 66-460 Witnica"
5553,531,"Dom Pomocy Spo³ecznej w Kamieniu Wielkim, Kamieñ Wielki Stawna 40, 66-460 Witnica"
5554,532,"Regionalne Centrum Edukacji Ponadgimnazjalnej-Zespó³ Szkó³ im. Marii Sk³odowskiej-Curie, ul. Komisji Edukacji Narodowej 2, 66-470 Kostrzyn nad Odr¹"
5555,532,"Szko³a Podstawowa Nr 4, ul. Henryka Sienkiewicza 6, 66-470 Kostrzyn nad Odr¹"
5556,532,"Szko³a Podstawowa Nr 4, ul. Henryka Sienkiewicza 6, 66-470 Kostrzyn nad Odr¹"
5557,532,"Szko³a Podstawowa Nr 4, ul. Henryka Sienkiewicza 6, 66-470 Kostrzyn nad Odr¹"
5558,532,"Szko³a Podstawowa Nr 4, ul. Henryka Sienkiewicza 6, 66-470 Kostrzyn nad Odr¹"
5559,532,"Szko³a Podstawowa nr 1, ul. Tadeusza Koœciuszki 7, 66-470 Kostrzyn nad Odr¹"
5560,532,"Szko³a Podstawowa nr 1, ul. Tadeusza Koœciuszki 7, 66-470 Kostrzyn nad Odr¹"
5561,532,"Kostrzyñskie Centrum Kultury-Klub Osiedlowy, Osiedle Leœne 5, 66-470 Kostrzyn nad Odr¹"
5562,532,"Szko³a Podstawowa Nr 2, ul. Ludwika Banaszaka 1, 66-470 Kostrzyn nad Odr¹"
5563,532,"Biblioteka Miejska, ul. Dworcowa 7, 66-470 Kostrzyn nad Odr¹"
5564,532,"Szko³a Podstawowa Nr 2, Ludwika Banaszaka 1, 66-470 Kostrzyn nad Odr¹"
5565,532,"Przedszkole Miejskie Nr 2, ul. Czereœniowa 1, 66-470 Kostrzyn nad Odr¹"
5566,532,"Przedszkole Miejskie Nr 2, ul. Czereœniowa 1, 66-470 Kostrzyn nad Odr¹"
5567,532,"Szko³a Podstawowa nr 3, ul. Miko³aja Reja 32a, 66-470 Kostrzyn nad Odr¹"
5568,532,"Szko³a Podstawowa nr 3, ul. Miko³aja Reja 32a, 66-470 Kostrzyn nad Odr¹"
5569,532,"Niepubliczny Zak³ad Opieki Zdrowotnej Nowy Szpital, Gabriela Narutowicza 6, 66-470 Kostrzyn nad Odr¹"
5570,532,"Dom Pomocy Spo³ecznej ""Dom Seniora"", Gabriela Narutowicza 4a, 66-470 Kostrzyn nad Odr¹"
5571,533,"Dom Stra¿aka, ul. Stra¿acka 36, 66-400 Gorzów Wielkopolski"
5572,533,"Zespó³ Szkó³ Ogrodniczych, ul. Poznañska 23, 66-400 Gorzów Wielkopolski"
5573,533,"Szko³a Podstawowa nr 4, ul. Kobylogórska 110, 66-400 Gorzów Wielkopolski"
5574,533,"Przedszkole Miejskie nr 4, ul. Kobylogórska 107, 66-400 Gorzów Wielkopolski"
5575,533,"Miejskie Centrum Kultury ""Zawarcie"", ul. Wawrzyniaka 66A, 66-400 Gorzów Wielkopolski"
5576,533,"Zespó³ Szkó³ Elektrycznych, ul. Grobla 68a, 66-400 Gorzów Wielkopolski"
5577,533,"Zespó³ Szkó³ nr 12, ul. Œl¹ska 20, 66-400 Gorzów Wielkopolski"
5578,533,"Szko³a Podstawowa nr 10, ul. Towarowa 21, 66-400 Gorzów Wielkopolski"
5579,533,"Szko³a Podstawowa nr 12, ul. Dobra 16, 66-400 Gorzów Wielkopolski"
5580,533,"Stowarzyszenie na Rzecz Osób z Autyzmem, ul. Ma³yszyñska 8, 66-400 Gorzów Wielkopolski"
5581,533,"Przedszkole Miejskie nr 12, ul. Sportowa 2, 66-400 Gorzów Wielkopolski"
5582,533,"Miejskie Centrum Kultury, Klub ""Zodiak"", ul. S³oneczna 63, 66-400 Gorzów Wielkopolski"
5583,533,"Szko³a Podstawowa nr 6, ul. GwiaŸdzista 14, 66-400 Gorzów Wielkopolski"
5584,533,"Specjalistyczny Oœrodek Diagnozy i Rehabilitacji Echo Spó³ka z o. o., ul. GwiaŸdzista 4, 66-400 Gorzów Wielkopolski"
5585,533,"Szko³a Podstawowa nr 5, Aleja Konstytucji 3 Maja 44, 66-400 Gorzów Wielkopolski"
5586,533,"Zespó³ Szkó³ Ogólnokszta³c¹cych nr 16, ul. Dunikowskiego 5, 66-400 Gorzów Wielkopolski"
5587,533,"Zespó³ Szkó³ Ogólnokszta³c¹cych nr 16, ul. Dunikowskiego 5, 66-400 Gorzów Wielkopolski"
5588,533,"Szko³a Podstawowa nr 15, ul. Kotsisa 1, 66-400 Gorzów Wielkopolski"
5589,533,"Przedszkole Miejskie nr 10, ul. Lelewela 1, 66-400 Gorzów Wielkopolski"
5590,533,"Hala Sportowa Akademii Wychowania Fizycznego, ul. Myœliborska 36, 66-400 Gorzów Wielkopolski"
5591,533,"Zespó³ Szkó³ Mistrzostwa Sportowego, ul. Stanis³awskiego 2, 66-400 Gorzów Wielkopolski"
5592,533,"Zespó³ Szkó³ Specjalnych nr 14, ul. Moœcickiego 3, 66-400 Gorzów Wielkopolski"
5593,533,"Zespó³ Szkó³ Specjalnych nr 14, ul. Moœcickiego 5, 66-400 Gorzów Wielkopolski"
5594,533,"Miejskie Przedszkole Integracyjne nr 14, ul. Kasprowicza 10, 66-400 Gorzów Wielkopolski"
5595,533,"Zamiejscowy Wydzia³ Kultury Fizycznej Akademii Wychowania Fizycznego w Poznaniu z siedzib¹ w Gorzowie Wlkp., ul. Estkowskiego 13, 66-400 Gorzów Wielkopolski"
5596,533,"Szko³a Podstawowa nr 7, ul. Estkowskiego 3, 66-400 Gorzów Wielkopolski"
5597,533,"ENEA Operator Spó³ka z o. o., ul. Sikorskiego 37, 66-400 Gorzów Wielkopolski"
5598,533,"Zespó³ Szkó³ Elektrycznych, ul. D¹browskiego 33, 66-400 Gorzów Wielkopolski"
5599,533,"¯³obek Miejski nr 2, ul. Obotrycka 1/1, 66-400 Gorzów Wielkopolski"
5600,533,"Zespó³ Szkó³ Ekonomicznych, ul. 30 Stycznia 29, 66-400 Gorzów Wielkopolski"
5601,533,"Szko³a Muzyczna I i II stopnia, ul. Chrobrego 3, 66-400 Gorzów Wielkopolski"
